num;callsign;dmrid;name;country;ctry
11792;KD4DLG;3113026;Kathy;United States;USA
11793;KD4DRP;3112057;David;United States;USA
11794;KD4DTX;3126393;Christopher;United States;
11795;KD4DWP;3112344;Ben;United States;
11796;KD4EFM;3112317;Evans;United States;USA
11797;KD4EFM;3112316;Evans;United States;USA
11798;KD4ELF;3112086;John;United States;USA
11799;KD4EOD;3145010;Rock;United States;USA
11800;KD4EOD;3145004;Matthew;United States;USA
11801;KD4EOD;3145005;Matthew;United States;USA
11802;KD4EOD;3145009;Rock;United States;USA
11803;KD4FVD;3137489;Mark;United States;
11804;KD4GGY;3113093;Damian;United States;
11805;KD4GHL;3137313;Thomas;United States;
11806;KD4GIE;3151016;Doug;United States;USA
11807;KD4HBW;3147167;Phillip;United States;
11808;KD4HKR;3112005;Charlie;United States;USA
11809;KD4HWS;3137134;Michael;United States;USA
11810;KD4HWS;3137135;Michael;United States;USA
11811;KD4IBD;3147224;Jon;United States;
11812;KD4IIW;3151100;Kenneth;United States;
11813;KD4IML;3104008;Miguel;United States;USA
11814;KD4IML;3104065;AZ-TRBO;United States;USA
11815;KD4IML;3104007;Miguel;United States;USA
11816;KD4JHI;3147250;Campbell;United States;
11817;KD4JJQ;3137340;Roger;United States;
11818;KD4JQJ;3145025;Roger;United States;USA
11819;KD4JQJ;3145024;Roger;United States;USA
11820;KD4JRX;3137173;Rick;United States;USA
11821;KD4KAO;3145229;Patrick;United States;
11822;KD4KHO;3113031;Randall;United States;USA
11823;KD4KNV;3112144;Albert;United States;USA
11824;KD4KOJ;3145096;Jim;United States;
11825;KD4LIX;3151012;Christopher;United States;USA
11826;KD4LTI;3151163;Ren;United States;
11827;KD4LXC;3148051;Bill;United States;USA
11828;KD4LXC;3148053;Bill;United States;USA
11829;KD4MC;3137493;Michael;United States;
11830;KD4MC;3137202;Michael;United States;USA
11831;KD4MEA;3137172;Morris;United States;USA
11832;KD4MEL;3108228;Mel;United States;USA
11833;KD4MNK;3113149;Gary;United States;
11834;KD4MPL;3147144;Bronson;United States;
11835;KD4MZM;3112647;Eric;United States;
11836;KD4MZM;3112643;Eric;United States;
11837;KD4NFI;3151184;Robert;United States;
11838;KD4NFS;3112123;Michael;United States;USA
11839;KD4NHT;3112667;Ben;United States;
11840;KD4NOQ;3147242;David;United States;
11841;KD4NWL;3112385;John;United States;
11842;KD4NWL;3112296;John;United States;
11843;KD4NYC;3112340;Roberto;United States;
11844;KD4OSW;3151113;Earl;United States;
11845;KD4PRH;3147110;roger;United States;
11846;KD4RJN;3151023;Jamie;United States;USA
11847;KD4RJN;3151024;Jamie;United States;USA
11848;KD4RME;3129125;Blake;United States;USA
11849;KD4SH;3147069;John;United States;
11850;KD4SJF;3112079;James;United States;USA
11851;KD4SJF;3112080;James;United States;USA
11852;KD4SJF;3112081;James;United States;USA
11853;KD4STT;3147218;Thomas;United States;
11854;KD4TWJ;3112486;Dean;United States;
11855;KD4TXX;3145294;JOHN;United States;
11856;KD4TXX;3145293;JOHN;United States;
11857;KD4UXM;3145286;Osmond;United States;
11858;KD4UYH;3145132;Jeff;United States;
11859;KD4VVA;3147097;Mike;United States;
11860;KD4VVZ;3128003;General;United States;
11861;KD4VVZ;3128005;General;United States;
11862;KD4VZN;3151098;Jeffrey;United States;
11863;KD4WET;3112669;George;United States;
11864;KD4WKX;3137544;John;United States;
11865;KD4YDD;3113048;Scott;United States;USA
11866;KD4YOQ;3112293;Mike;United States;USA
11867;KD4YOQ;3112237;Michael;United States;USA
11868;KD4YSH;3147221;Joseph;United States;
11869;KD4YSH;3147223;Joseph;United States;
11870;KD4ZDQ;3151154;Josh;United States;
11871;KD50CQ;3105015;Charlie;United States;USA
11872;KD5ARS;3148328;Kris;United States;
11873;KD5BVX;3105046;Mark;United States;
11874;KD5CS;3140118;Jack;United States;
11875;KD5DDD;3140109;Dennis;United States;
11876;KD5DFA;3148358;Matthew;United States;
11877;KD5DFB;3148242;Michael;United States;
11878;KD5DLJ;3105035;Denny;United States;
11879;KD5DRO;3148215;Jan;United States;
11880;KD5DYP;3148106;Adair;United States;USA
11881;KD5FHA;3148008;Mark;United States;USA
11882;KD5FNS;3148177;JASON;United States;
11883;KD5HIY;3148261;Chris;United States;
11884;KD5HQF;3148061;Rod;United States;USA
11885;KD5IMA;3120005;David;United States;
11886;KD5IMA;3120012;David;United States;
11887;KD5IPG;3140171;Tom;United States;
11888;KD5JIO;3140087;Jeff;United States;
11889;KD5JKX;3105093;David;United States;
11890;KD5KSI;3135042;James;United States;
11891;KD5KXG;3148153;Clayton;United States;
11892;KD5KXG;3148154;Clayton;United States;
11893;KD5MVO;3148127;Stephen;United States;USA
11894;KD5NDF;3105049;Scottie;United States;
11895;KD5NDU;3128016;David;United States;
11896;KD5NJR;3140107;Kenneth;United States;
11897;KD5NXK;3148158;Michael;United States;
11898;KD5OIJ;3140114;Dave;United States;
11899;KD5PAH;3148314;Laura;United States;
11900;KD5PPB;3105064;Glen;United States;
11901;KD5QCL;3148135;Jerry;United States;
11902;KD5RCW;3105061;Joseph;United States;
11903;KD5RFE;3118157;Ruth;United States;
11904;KD5ROK;3148076;Cory;United States;USA
11905;KD5RQL;3105013;Bill;United States;USA
11906;KD5SDZ;3140103;Jordan;United States;
11907;KD5SKC;3132251;SHANE;United States;
11908;KD5SPV;3148228;Christy;United States;
11909;KD5SSQ;3122001;Anthony;United States;USA
11910;KD5TDC;3148190;Gary;United States;
11911;KD5TGY;3122004;Laurent;United States;USA
11912;KD5THL;3135038;Shelbie;United States;
11913;KD5TLH;3105086;Burnie;United States;
11914;KD5TLN;3140080;Dan;United States;
11915;KD5UBL;3147060;Derek;United States;
11916;KD5UJL;3148079;Roger;United States;USA
11917;KD5UTR;3148074;Mark;United States;USA
11918;KD5VIP;3145289;John;United States;
11919;KD5VOU;3148094;Dwayne;United States;USA
11920;KD5VOU;3148095;Dwayne;United States;USA
11921;KD5VSH;3140110;John;United States;
11922;KD5WFY;3140029;Brian;United States;
11923;KD5YDU;3148321;David;United States;
11924;KD5YOH;3140049;Rob;United States;
11925;KD5ZRH;3148224;Pat;United States;
11926;KD5ZRH;3148223;Pat;United States;
11927;KD5ZXM;3148128;Tim;United States;USA
11928;KD6B;3137514;Craig;United States;
11929;KD6BU;3133078;Jared;United States;
11930;KD6CJQ;3106234;Ed;United States;USA
11931;KD6CQ;3106477;Scott;United States;
11932;KD6DMV;3106935;Donald;United States;
11933;KD6DY;3106825;Joe;United States;
11934;KD6DY;3132238;Joe;United States;
11935;KD6ECF;3106257;Joe;United States;USA
11936;KD6ELS;3106062;Jason;United States;USA
11937;KD6GNB;3106694;Robert;United States;
11938;KD6HHR;3117188;Joe;United States;USA
11939;KD6HZF;3107053;Larry;United States;
11940;KD6IGI;3106020;Ray;United States;USA
11941;KD6IGI;3106098;Ray;United States;USA
11942;KD6IGI;3106019;Ray;United States;USA
11943;KD6JA;3106171;Skip;United States;USA
11944;KD6KCX;3126296;John;United States;USA
11945;KD6KCX;3126179;John;United States;USA
11946;KD6KZG;3106643;Dennis;United States;USA
11947;KD6KZG;3106365;Dennis;United States;USA
11948;KD6OCR;3106764;joseph;United States;
11949;KD6RC;3106305;Jeff;United States;USA
11950;KD6RC;3106091;Jeff;United States;USA
11951;KD6VLN;3104201;Richard;United States;USA
11952;KD6W;3106772;Joel;United States;
11953;KD6ZXF;3106925;Gary;United States;
11954;KD7AKB;3153001;Chris;United States;USA
11955;KD7BA;3149041;Don;United States;
11956;KD7BZE;3104082;Andreas;United States;USA
11957;KD7DEY;3153067;Timothy;United States;
11958;KD7DEY;3153098;Timothy;United States;
11959;KD7DR;3104117;David;United States;USA
11960;KD7DR;3104052;David;United States;USA
11961;KD7EIR;3104235;Jim;United States;
11962;KD7FLY;3142019;Joshua;United States;USA
11963;KD7FPK;3132259;Dave;United States;
11964;KD7FPK;3132243;Dave;United States;
11965;KD7GXU;3156029;Jason;United States;USA
11966;KD7HP;3130009;Wilmajean;United States;
11967;KD7IFC;3131053;Scott;United States;
11968;KD7JWC;3141008;Shane;United States;
11969;KD7KGN;3149046;Brian;United States;
11970;KD7KXF;3156046;Steve;United States;
11971;KD7MIR;3132225;BJ;United States;
11972;KD7MIR;3132196;BJ;United States;
11973;KD7NV;3132264;Scott;United States;
11974;KD7OHA;3149051;Ryan;United States;
11975;KD7OUX;3104338;GUY;United States;
11976;KD7PRS;3149017;Mit;United States;USA
11977;KD7PRS;3149016;Mit;United States;USA
11978;KD7QDT ;3132075;Don;United States;
11979;KD7QXO;3132254;Rod;United States;
11980;KD7RJ;3141006;Ron;United States;
11981;KD7SML;3104074;Shelly;United States;USA
11982;KD7SML;3104049;Shelly;United States;USA
11983;KD7SMR;3104032;Mathew;United States;USA
11984;KD7SMX;3153113;Adam;United States;
11985;KD7SQZ;3153050;Alex;United States;USA
11986;KD7SU;3156017;Ronald;United States;USA
11987;KD7TLH;3104017;Byron;United States;USA
11988;KD7TLH;3104015;Byron;United States;USA
11989;KD7TOM;3104256;Alan;United States;
11990;KD7TXO;3104062;Craig;United States;USA
11991;KD7TXV;3132119;Rick;United States;USA
11992;KD7UIZ;3104150;Donald;United States;USA
11993;KD7VUM;3104172;Brian;United States;USA
11994;KD7YAT;3104077;Ed;United States;USA
11995;KD7YXE;3106352;Scott;United States;USA
11996;KD7ZAT;3104030;Jay;United States;USA
11997;KD7ZEK;3132098;Blaine;United States;
11998;KD8AGO;3139267;John;United States;
11999;KD8AJR;3139254;John;United States;
12000;KD8AN;3139323;Clyde;United States;
12001;KD8AQH;3139285;joseph;United States;
12002;KD8ATI;3126204;Shannon;United States;USA
12003;KD8ATK;3126538;Michael;United States;
12004;KD8ATX;3126232;David;United States;USA
12005;KD8ATX;3126242;David;United States;USA
12006;KD8ATX;3126213;David;United States;USA
12007;KD8AVO;3139075;Matthew;United States;
12008;KD8BAH;3126566;Ben;United States;
12009;KD8BIN;3139202;John;United States;
12010;KD8BMB;3126427;Chris;United States;
12011;KD8BMB;3126061;Christopher;United States;USA
12012;KD8BMB;3126428;Chris;United States;
12013;KD8BNF;3139166;Corey;United States;USA
12014;KD8BQN;3108323;Dave;United States;USA
12015;KD8BZZ;3126062;Michael;United States;USA
12016;KD8BZZ;3126483;Mike;United States;
12017;KD8CHP;3139209;Jesse;United States;
12018;KD8CJB;3126017;James;United States;USA
12019;KD8CPV;3139246;Steven;United States;
12020;KD8CPX;3126224;Evan;United States;USA
12021;KD8CPX;3126396;Evan;United States;
12022;KD8DCC;3126191;Matt;United States;USA
12023;KD8DCE;3126229;Bob;United States;USA
12024;KD8DCE;3126228;Bob;United States;USA
12025;KD8DLR;3126150;Richard;United States;USA
12026;KD8DLR;3126103;Richard;United States;USA
12027;KD8DMJ;3126399;Peter;United States;
12028;KD8DRG;3139036;Eric;United States;
12029;KD8EAD;3139208;Justin;United States;
12030;KD8EAD;3139207;Justin;United States;
12031;KD8EEE;3136087;Cameron;United States;USA
12032;KD8EEY;3126575;Ed;United States;
12033;KD8ELU;3139165;Melissa;United States;USA
12034;KD8EVR;3139141;Arlin;United States;USA
12035;KD8EYF;3126060;MI;United States;USA
12036;KD8EYF;3126002;David;United States;USA
12037;KD8EYF;3126026;David;United States;USA
12038;KD8FJI;3126121;Bronson;United States;USA
12039;KD8FJI;3126215;Bronson;United States;USA
12040;KD8FMF;3148239;Rickey;United States;
12041;KD8FMG;3126325;Michael;United States;USA
12042;KD8FVV;3139176;Beau;United States;USA
12043;KD8FWU;3118238;paul;United States;
12044;KD8GBH;3126348;David;United States;
12045;KD8GHP;3139046;Jeff;United States;
12046;KD8GMB;3139253;Michael;United States;
12047;KD8GOB;3126462;Cody;United States;
12048;KD8GVM;3126278;Kevin;United States;USA
12049;KD8GVM;3126247;Kevin;United States;USA
12050;KD8GVM;3126214;Kevin;United States;USA
12051;KD8GVM;3126277;Kevin;United States;USA
12052;KD8GVM;3126279;Kevin;United States;USA
12053;KD8GVM;3126276;Kevin;United States;USA
12054;KD8GVT;3126349;Erik;United States;
12055;KD8GXD;3139016;Jason;United States;
12056;KD8HMO;3139013;Richard;United States;
12057;KD8IAK;3126257;Mike;United States;USA
12058;KD8ILV;3139194;Aaron;United States;USA
12059;KD8JBS;3139015;Benjamin;United States;
12060;KD8JBZ;3126175;Robert;United States;USA
12061;KD8JEB;3154018;Randy;United States;
12062;KD8JGG;3126477;Todd;United States;
12063;KD8JWN;3139096;Robert;United States;
12064;KD8JZR;3139091;Charles;United States;
12065;KD8KBH;3126394;Philip;United States;
12066;KD8KCF;3139199;Bryan;United States;USA
12067;KD8KCF;3139143;Bryan;United States;USA
12068;KD8KCF;3139193;Bryan;United States;USA
12069;KD8KIZ;3154037;James;United States;
12070;KD8KJK;3139080;Dawn;United States;
12071;KD8KPH;3126208;Brian;United States;USA
12072;KD8KTF;3126280;Bill;United States;USA
12073;KD8KTZ;3126244;Brendon;United States;USA
12074;KD8KUB;3126442;Robet;United States;
12075;KD8KUB;3126441;Robert;United States;
12076;KD8LCN;3126164;Tony;United States;USA
12077;KD8LLM;3139052;Trevor;United States;
12078;KD8LLX;3126517;Jan;United States;
12079;KD8LMI;3126172;Jeff;United States;USA
12080;KD8LNM;3126347;Todd;United States;
12081;KD8LNN;3126153;Ryan;United States;USA
12082;KD8LON;3139297;Martin;United States;
12083;KD8MCA;3139093;Ronny;United States;
12084;KD8MCZ;3126102;Brian;United States;USA
12085;KD8MJY;3126226;Beth;United States;USA
12086;KD8MMU;3126249;Charles;United States;USA
12087;KD8MMY;3139222;John;United States;
12088;KD8NNY;3126292;John;United States;USA
12089;KD8NYA;3126454;Eddie;United States;
12090;KD8OFE;3154044;Dale;United States;
12091;KD8OOS;3126388;Matt;United States;
12092;KD8OOS;3126238;Matt;United States;USA
12093;KD8OUR;3139081;Scott;United States;
12094;KD8PCQ;3139032;Kathie;United States;
12095;KD8PCU;3139098;James;United States;
12096;KD8PGB;3126361;Daniel;United States;
12097;KD8PGB;3126363;Daniel;United States;
12098;KD8PGB;3126362;Daniel;United States;
12099;KD8PGY;3126071;Jeremy;United States;USA
12100;KD8PLI;3126177;Brandon;United States;USA
12101;KD8PVP;3126259;Dave;United States;USA
12102;KD8PYW;3139085;Nathan;United States;
12103;KD8QBH;3139060;James;United States;
12104;KD8QHB;3126253;Tim;United States;USA
12105;KD8QNO;3126139;Ann;United States;USA
12106;KD8QPF;3126458;Bradford;United States;
12107;KD8QPF;3126581;Brad;United States;
12108;KD8RAV;3126513;Christopher;United States;
12109;KD8RAV;3126223;Christopher;United States;USA
12110;KD8RAV;3126343;Christopher;United States;USA
12111;KD8RAW;3117447;Andrew;United States;
12112;KD8RAX;3126230;Matthew;United States;USA
12113;KD8REH;3126181;Michael;United States;USA
12114;KD8REH;3126174;Michael;United States;USA
12115;KD8RHN;3139115;Jamie;United States;USA
12116;KD8RHO;3139184;Steve;United States;USA
12117;KD8RLO;3126254;Amy;United States;USA
12118;KD8RTT;3117243;Tony;United States;
12119;KD8RTT;3117242;Tony;United States;
12120;KD8RVH;3126255;Ken;United States;USA
12121;KD8RXD;3126123;Greenville;United States;USA
12122;KD8SDG;3126138;Dave;United States;USA
12123;KD8SEP;3139255;Trevor;United States;
12124;KD8SEP;3139159;Trevor;United States;USA
12125;KD8SES;3139037;Matthew;United States;
12126;KD8SES;3139139;Matt;United States;USA
12127;KD8SLH;3126154;Adam;United States;USA
12128;KD8SRF;3126041;Ian;United States;USA
12129;KD8TBF;3126370;Steve;United States;
12130;KD8THG;3126543;Robert;United States;
12131;KD8TMI;3126392;Larri;United States;
12132;KD8TMI;3126432;Larri;United States;
12133;KD8TNV;3121014;Brock;United States;
12134;KD8TNV;3121013;Brock;United States;
12135;KD8TNV;3139148;Brock;United States;USA
12136;KD8TSP;3126405;Martyn;United States;
12137;KD8TTJ;3126568;Kevin;United States;
12138;KD8TUK;3126461;Mark;United States;
12139;KD8TUK;3126480;Mark;United States;
12140;KD8TWG;3139280;David;United States;
12141;KD8TWG;3139024;David;United States;
12142;KD8TWH;3139263;Ronald;United States;
12143;KD8UA;3126521;Donald;United States;
12144;KD8UA;3126515;Donald;United States;
12145;KD8UCN;3126256;Jorge;United States;USA
12146;KD8UCS;3126258;Marc;United States;USA
12147;KD8UDD;3126225;Jeremy;United States;USA
12148;KD8UHO;3139229;Zachary;United States;
12149;KD8UIA;3126322;Len;United States;USA
12150;KD8UNJ;3126464;Robert;United States;
12151;KD8UTL;3126336;Sean;United States;USA
12152;KD8UTR;3126281;Sandy;United States;USA
12153;KD8UYG;3139055;Chris;United States;
12154;KD8UYG;3139187;Chris;United States;USA
12155;KD8VBN;3126429;Kenneth;United States;
12156;KD8VEX;3126353;Vicky;United States;
12157;KD8VHP;3151199;William;United States;
12158;KD8VHU;3126401;Eric;United States;
12159;KD8VHV;3126525;Robert;United States;
12160;KD8VHV;3126524;Robert;United States;
12161;KD8VIQ;3139083;Gary;United States;
12162;KD8VIQ;3139257;Gary;United States;
12163;KD8VIV;3126439;John;United States;
12164;KD8VIV;3126436;John;United States;
12165;KD8VOE;3139073;Joshua;United States;
12166;KD8VSX;3126497;Pamela;United States;
12167;KD8VTD;3126252;Dan;United States;USA
12168;KD8VUI;3126487;Tim;United States;
12169;KD8VWF;3139287;BROGAN;United States;
12170;KD8VXX ;3154015;Michael;United States;
12171;KD8WAA;3126577;Steve;United States;
12172;KD8WCD;3139279;Thomas;United States;
12173;KD8WEG;3126473;Allen;United States;
12174;KD8WEI;3126503;Jessica;United States;
12175;KD8WKN;3126404;Christopher;United States;
12176;KD8WOW;3126531;Wendy;United States;
12177;KD8WOW;3126499;Wendy;United States;
12178;KD8WOX;3126299;Greg;United States;USA
12179;KD8WRL;3154038;James;United States;
12180;KD8WTT;3126421;Bill;United States;
12181;KD8WVY;3139271;Lowell;United States;
12182;KD8WYA;3139062;Kevin;United States;
12183;KD8WZN;3139233;James;United States;
12184;KD8YOX;3126500;Shawn;United States;
12185;KD8YPT;3139186;Jared;United States;USA
12186;KD8YQW;3139054;Calvin;United States;
12187;KD8YQW;3139053;Calvin;United States;
12188;KD8YWZ;3126357;James;United States;
12189;KD8YXU;3126502;Joshua;United States;
12190;KD8YXW;3154043;Andrew;United States;
12191;KD8ZBA;3126569;Patrick;United States;
12192;KD8ZCV;3126372;Rebecca;United States;
12193;KD8ZCV;3126345;Rebecca;United States;
12194;KD8ZKC;3126373;Cassandra;United States;
12195;KD8ZKC;3126356;Cassandra;United States;
12196;KD8ZMM;3139235;Tyler;United States;
12197;KD8ZMM;3139236;Tyler;United States;
12198;KD8ZMX;3126555;Richard;United States;
